0.080000, 0.000000
0.000000, 1.000000
0.000000, 2.000000
0.000000, 3.000000
0.000000, 4.000000
0.000000, 5.000000
0.550000, 5.840000
1.550000, 5.840000
2.570000, 5.840000
3.570000, 5.840000
4.570000, 5.840000
5.570000, 5.840000
6.000000, 5.840000
6.000000, 4.840000
6.000000, 3.840000
6.000000, 2.840000
6.000000, 1.820000
6.000000, 0.820000
5.410000, 0.000000
4.410000, 0.000000
3.410000, 0.000000
2.410000, 0.000000
1.410000, 0.000000
0.410000, 0.000000
0.100000, 0.000000
